registrationdate,catottg_region,region,legalform,area,animal,giftamount,cntuser
2024-04-05,,Не визначений,Фізична особа,37.0209,0,0,1
2024-04-01,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,ФОП,139.38529999999997,0,0,1
2024-03-29,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,50.712666666666664,0,0,1
2024-03-29,,Не визначений,Фізична особа,12.425,0,0,1
2024-03-27,,Не визначений,Фізична особа,13.9635,10,0,1
2024-03-15,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2024-03-11,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,Юридична особа,109.177,0,0,1
2024-03-11,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Юридична особа,63.048300000000005,0,0,1
2024-03-07,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Юридична особа,218.0163000000001,0,0,1
2024-03-05,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,Юридична особа,27.1607,0,0,1
2024-03-05,,Не визначений,Юридична особа,0.0,0,0,1
2024-02-27,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,67.429,0,0,1
2024-02-27,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,Юридична особа,69.8182,0,0,1
2024-02-20,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,0.0,0,0,1
2024-02-20,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,111.04340000000002,0,0,1
2024-02-20,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,7
2024-02-20,,Не визначений,Фізична особа,0.0,0,0,1
2024-02-15,UA73000000000044923,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,ФОП,124.9758000000001,0,0,1
2024-02-13,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2024-02-12,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2024-02-09,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,6
2024-02-08,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2024-01-23,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,ФОП,0.0,5,0,1
2024-01-22,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,46.0518,0,0,1
2024-01-22,UA18000000000041385,ЖИТОМИРСЬКА ОБЛАСТЬ,Юридична особа,73.2356,0,0,1
2024-01-19,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,Фізична особа,0.0,7,0,1
2024-01-19,,Не визначений,Юридична особа,0.0,7,0,1
2024-01-17,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,2
2024-01-09,,Не визначений,Юридична особа,0.0,0,0,1
2024-01-04,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,117.22759999999998,0,0,1
2024-01-04,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-12-23,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-12-11,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,2
2023-12-10,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-12-06,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,521.6308333333332,0,0,1
2023-12-06,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-12-06,,Не визначений,Фізична особа,0.0,0,0,1
2023-11-30,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,Юридична особа,1.861,5,0,1
2023-11-30,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Юридична особа,1.0916000000000001,232,0,1
2023-11-30,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-11-21,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,0.7019,20,0,1
2023-11-21,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Юридична особа,3677.747799999999,3,0,1
2023-11-21,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Юридична особа,626.5999999999999,320,0,1
2023-11-21,,Не визначений,Фізична особа,17.7875,3,0,2
2023-11-19,,Не визначений,Фізична особа,0.0,0,0,1
2023-11-16,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Юридична особа,37.0884,0,0,1
2023-11-15,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,Юридична особа,1605.1909000000012,0,0,2
2023-11-14,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,ФОП,6.2889,0,0,1
2023-11-13,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Юридична особа,1460.4275000000005,0,0,1
2023-11-13,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,2584.7583000000004,0,0,2
2023-11-13,,Не визначений,Фізична особа,0.0,0,0,3
2023-11-12,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-11-12,UA65000000000030969,ХЕРСОНСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-11-12,,Не визначений,Фізична особа,0.0,0,0,1
2023-11-11,,Не визначений,Фізична особа,0.0,0,0,2
2023-11-09,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,ФОП,70.17039999999999,5,0,1
2023-11-09,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,ФОП,0.7788,7,0,1
2023-11-09,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-11-09,,Не визначений,Фізична особа,0.0,0,0,1
2023-11-09,,Не визначений,Юридична особа,0.0,0,0,1
2023-11-08,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Юридична особа,0.0,7896,0,1
2023-11-08,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,14.0556,2,0,1
2023-11-08,,Не визначений,Фізична особа,0.0,0,0,1
2023-11-06,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-11-05,,Не визначений,Фізична особа,2.4364,0,0,1
2023-11-04,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-11-04,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-11-04,,Не визначений,Фізична особа,0.0,0,0,1
2023-11-03,,Не визначений,Юридична особа,0.0,0,0,1
2023-11-01,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-11-01,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-10-26,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,48.450599999999994,1,0,1
2023-10-25,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Юридична особа,160.45070000000004,0,0,1
2023-10-25,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,ФОП,4.0,0,0,1
2023-10-25,,Не визначений,Фізична особа,0.0,3,0,1
2023-10-19,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,9.3085,22,0,1
2023-10-19,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,Фізична особа,3.6090999999999998,4,0,1
2023-10-19,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,53.159499999999994,23,0,1
2023-10-17,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-10-13,,Не визначений,Фізична особа,0.0,0,0,1
2023-09-28,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,Юридична особа,42.6365,0,0,1
2023-09-26,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-09-26,,Не визначений,Фізична особа,0.0,0,0,1
2023-09-15,,Не визначений,Фізична особа,0.0,3,0,2
2023-09-08,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,ФОП,28.4154,0,0,1
2023-09-07,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,ФОП,22.0333,0,0,1
2023-08-29,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,24.2799,7,0,1
2023-08-29,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,ФОП,141.85099999999997,2,0,2
2023-08-29,,Не визначений,Фізична особа,0.452,0,0,1
2023-08-08,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-08-07,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-07-27,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,108.10999999999999,0,0,1
2023-07-27,,Не визначений,ФОП,0.0,0,0,1
2023-07-25,,Не визначений,Фізична особа,12.6001,0,0,1
2023-07-20,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Юридична особа,241.78869999999998,108,0,1
2023-07-20,UA14000000000091971,ДОНЕЦЬКА ОБЛАСТЬ,Юридична особа,0.0,0,0,1
2023-07-20,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Юридична особа,2.902,34,0,1
2023-07-20,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-07-20,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,2932.287466666663,1684,0,1
2023-07-14,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,1512.6491083333333,1395,0,1
2023-06-27,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,47.807399999999994,0,0,1
2023-06-27,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,ФОП,37.4931,5,121321,1
2023-06-27,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,4322.6502,137,0,1
2023-06-27,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,ФОП,4.547000000000001,1,0,1
2023-06-27,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,Юридична особа,79.0861,262,0,1
2023-06-27,,Не визначений,Фізична особа,0.0,22,0,1
2023-06-26,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,ФОП,3.8608000000000002,41,0,1
2023-06-26,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,Юридична особа,114.6384,2146,0,2
2023-06-26,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,ФОП,19.905199999999997,8,195175924,2
2023-06-26,,Не визначений,Фізична особа,0.0,5,0,1
2023-06-21,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,ФОП,45.5094,0,0,1
2023-06-21,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,522.3430900000001,0,0,1
2023-06-16,,Не визначений,Юридична особа,1095.5503999999999,0,0,2
2023-06-15,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,68.2522,0,0,1
2023-06-15,,Не визначений,Фізична особа,0.0,0,0,1
2023-06-08,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,2
2023-05-31,,Не визначений,Фізична особа,3.6231,1,0,1
2023-05-29,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,62.270999999999994,0,0,1
2023-05-29,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,ФОП,7.2413,0,0,1
2023-05-11,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,3
2023-05-10,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,Юридична особа,8.407499999999999,0,0,1
2023-05-10,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-05-09,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,2
2023-05-08,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-05-02,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Юридична особа,0.0,0,0,1
2023-05-02,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,2
2023-05-02,,Не визначений,Фізична особа,0.0,0,0,1
2023-04-29,,Не визначений,ФОП,0.0,0,0,2
2023-04-27,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Фізична особа,0.0,0,12300,1
2023-04-27,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,8645.3004,274,0,2
2023-04-27,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,ФОП,0.0,2,0,1
2023-04-27,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Юридична особа,0.0,1203,0,1
2023-04-27,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,6
2023-04-27,,Не визначений,Фізична особа,0.0,5,0,1
2023-04-26,UA65000000000030969,ХЕРСОНСЬКА ОБЛАСТЬ,Юридична особа,203.14667499999996,0,0,1
2023-04-26,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-04-25,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,2.0112,0,68600,1
2023-04-25,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,Фізична особа,5.979099999999999,0,0,1
2023-04-25,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,ФОП,72.9328,13,0,1
2023-04-25,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Юридична особа,734.9577000000003,0,0,1
2023-04-25,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,8
2023-04-25,,Не визначений,Фізична особа,0.0,0,0,2
2023-04-25,,Не визначений,ФОП,0.0,0,0,1
2023-04-25,,Не визначений,Юридична особа,135.9179,0,0,1
2023-04-12,UA35000000000016081,КІРОВОГРАДСЬКА ОБЛАСТЬ,ФОП,7.3453,0,0,1
2023-04-12,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,19.958,0,0,1
2023-04-12,,Не визначений,ФОП,0.0,0,0,2
2023-04-11,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Фізична особа,327.6159000000001,0,0,1
2023-04-11,,Не визначений,Фізична особа,29.833000000000002,0,0,1
2023-04-10,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,ФОП,34.109399999999994,3,0,1
2023-04-10,,Не визначений,ФОП,0.0,0,0,1
2023-04-07,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,Юридична особа,19.0682,0,0,1
2023-04-07,UA59000000000057109,СУМСЬКА ОБЛАСТЬ,ФОП,1085.7094,0,0,1
2023-04-07,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,ФОП,53.442700000000016,1,0,1
2023-04-07,,Не визначений,Фізична особа,0.0,5,0,2
2023-04-07,,Не визначений,ФОП,0.0,0,0,1
2023-04-06,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-04-06,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Юридична особа,48.1028,0,0,1
2023-04-06,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-04-06,UA65000000000030969,ХЕРСОНСЬКА ОБЛАСТЬ,Юридична особа,886.2983,0,0,1
2023-04-06,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-04-06,,Не визначений,Фізична особа,0.0,0,0,2
2023-04-06,,Не визначений,ФОП,0.0,0,0,1
2023-04-01,,Не визначений,ФОП,0.0,0,0,1
2023-03-31,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-03-31,,Не визначений,Фізична особа,0.0,0,0,1
2023-03-30,,Не визначений,Юридична особа,0.0,0,0,2
2023-03-29,UA14000000000091971,ДОНЕЦЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-03-25,,Не визначений,ФОП,0.0,0,0,2
2023-03-24,,Не визначений,Юридична особа,0.0,0,0,1
2023-03-22,,Не визначений,ФОП,0.0,0,0,1
2023-03-21,,Не визначений,ФОП,0.0,0,0,1
2023-03-19,UA26000000000069363,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-18,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-03-18,UA32000000000030281,КИЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-18,UA65000000000030969,ХЕРСОНСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-17,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-17,,Не визначений,ФОП,0.0,0,0,1
2023-03-16,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-16,,Не визначений,ФОП,0.0,0,0,1
2023-03-13,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-12,,Не визначений,ФОП,0.0,0,0,1
2023-03-10,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,12.56,0,0,1
2023-03-10,,Не визначений,Фізична особа,0.0,0,0,1
2023-03-10,,Не визначений,ФОП,0.0,0,0,1
2023-03-09,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-09,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-09,,Не визначений,ФОП,0.0,0,0,1
2023-03-08,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-03-08,,Не визначений,ФОП,0.0,0,0,1
2023-03-07,UA14000000000091971,ДОНЕЦЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-07,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-07,,Не визначений,ФОП,0.0,0,0,2
2023-03-06,UA21000000000011690,ЗАКАРПАТСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-06,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,2
2023-03-06,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-03-06,,Не визначений,ФОП,0.0,0,0,6
2023-03-05,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,2
2023-03-05,,Не визначений,Фізична особа,0.0,0,0,1
2023-03-05,,Не визначений,ФОП,0.0,0,0,1
2023-03-04,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-04,UA23000000000064947,ЗАПОРІЗЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-04,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-04,,Не визначений,ФОП,0.0,0,0,1
2023-03-03,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,2
2023-03-03,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-03,UA65000000000030969,ХЕРСОНСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-03,,Не визначений,ФОП,0.0,0,0,3
2023-03-02,UA63000000000041885,ХАРКІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-02,UA74000000000025378,ЧЕРНІГІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-02,,Не визначений,Фізична особа,0.0,0,0,1
2023-03-02,,Не визначений,ФОП,0.0,0,0,7
2023-03-01,UA21000000000011690,ЗАКАРПАТСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,2
2023-03-01,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-03-01,UA65000000000030969,ХЕРСОНСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-03-01,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-03-01,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-03-01,,Не визначений,ФОП,0.0,0,0,3
2023-02-28,UA14000000000091971,ДОНЕЦЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-28,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-28,UA56000000000066151,РІВНЕНСЬКА ОБЛАСТЬ,Юридична особа,8.407499999999999,0,0,1
2023-02-28,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,2
2023-02-27,,Не визначений,ФОП,0.0,0,0,1
2023-02-23,UA21000000000011690,ЗАКАРПАТСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-23,UA80000000000093317,М. КИЇВ,ФОП,0.0,0,0,1
2023-02-22,UA05000000000010236,ВІННИЦЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-22,UA21000000000011690,ЗАКАРПАТСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-22,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,1
2023-02-21,,Не визначений,ФОП,0.0,0,0,1
2023-02-20,UA07000000000024379,ВОЛИНСЬКА ОБЛАСТЬ,ФОП,0.2561,0,0,1
2023-02-20,,Не визначений,ФОП,0.0,0,0,1
2023-02-19,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-17,,Не визначений,ФОП,0.0,0,0,2
2023-02-16,,Не визначений,Юридична особа,0.0,0,0,5
2023-02-15,UA21000000000011690,ЗАКАРПАТСЬКА ОБЛАСТЬ,Юридична особа,136.52229999999997,0,0,1
2023-02-15,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-14,,Не визначений,ФОП,0.0,0,0,1
2023-02-13,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,7
2023-02-13,,Не визначений,ФОП,0.0,0,0,2
2023-02-11,UA46000000000026241,ЛЬВІВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-07,UA21000000000011690,ЗАКАРПАТСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-02-06,,Не визначений,ФОП,0.0,0,0,1
2023-02-05,,Не визначений,ФОП,0.0,0,0,1
2023-01-30,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-01-30,UA51000000000030770,ОДЕСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-29,,Не визначений,ФОП,0.0,0,0,1
2023-01-26,UA18000000000041385,ЖИТОМИРСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-25,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-23,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-23,UA18000000000041385,ЖИТОМИРСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-23,UA71000000000010357,ЧЕРКАСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-21,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Фізична особа,0.0,0,0,1
2023-01-21,UA21000000000011690,ЗАКАРПАТСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-21,,Не визначений,ФОП,0.0,0,0,1
2023-01-20,UA18000000000041385,ЖИТОМИРСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-20,,Не визначений,ФОП,0.0,0,0,1
2023-01-16,,Не визначений,ФОП,0.0,0,0,1
2023-01-14,UA68000000000099709,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-11,UA80000000000093317,М. КИЇВ,Юридична особа,0.0,0,0,5
2023-01-11,,Не визначений,Юридична особа,0.0,0,0,3
2023-01-10,,Не визначений,Фізична особа,0.0,0,0,1
2023-01-08,,Не визначений,Фізична особа,0.0,0,0,1
2023-01-07,UA48000000000039575,МИКОЛАЇВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-07,UA53000000000028050,ПОЛТАВСЬКА ОБЛАСТЬ,ФОП,0.0,0,0,1
2023-01-07,,Не визначений,Фізична особа,0.0,0,0,1
2023-01-06,UA12000000000090473,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,ФОП,8.372,0,0,1
2023-01-05,,Не визначений,ФОП,0.0,0,0,1
